sub.id,sub.name,sub.sys,sub.status,pri.id,pri.name,pri.status,start,end
1640,BOSTON GAS CO,GT,ACTIVE,11713,National Grid,Current,1995-05-24,2025-01-31
1672,"BOWMAN GAS SYSTEM, CITY OF",GD,ACTIVE,1672,"BOWMAN GAS SYSTEM, CITY OF",Current,1995-05-24,2025-01-31
1680,"BOYCE MUNICIPAL SYSTEM, TOWN OF",GD,ACTIVE,1680,"BOYCE MUNICIPAL SYSTEM, TOWN OF",Current,1987-06-04,2025-01-31
1684,"BRACKETTVILLE, CITY OF, HOUSING AUTH OF",GD,ACTIVE,1684,"BRACKETTVILLE, CITY OF, HOUSING AUTH OF",Current,1987-06-04,2025-01-31
1688,"BRADY MUNICIPAL GAS CORP, CITY OF",GD,ACTIVE,1688,"BRADY MUNICIPAL GAS CORP, CITY OF",Current,1995-05-24,2025-01-31
1696,"BRAZORIA, CITY OF",GD,ACTIVE,1696,"BRAZORIA, CITY OF",Current,1995-04-20,2025-01-31
1700,BRAZOS ELECTRIC POWER COOPERATIVE INC,GT,INACTIVE,1700,BRAZOS ELECTRIC POWER COOPERATIVE INC,Current,1995-04-20,2025-01-31
1712,BREAUX BRIDGE GAS SYSTEM,GD,INACTIVE,1712,BREAUX BRIDGE GAS SYSTEM,Current,1987-06-04,2025-01-31
1720,"BRENHAM UTILITY, CITY OF",GD,ACTIVE,1720,"BRENHAM UTILITY, CITY OF",Current,1995-05-24,2025-01-31
1728,"BREWTON GAS DEPT, CITY OF",GD,ACTIVE,1728,"BREWTON GAS DEPT, CITY OF",Current,1995-04-20,2025-01-31
1736,BRIDGEPORT UTILITIES BOARD,GD,ACTIVE,1736,BRIDGEPORT UTILITIES BOARD,Current,1995-05-24,2025-01-31
1752,BRIGHTON MUNICIPAL GAS SYSTEM,GD,ACTIVE,1752,BRIGHTON MUNICIPAL GAS SYSTEM,Current,2016-12-28,2025-01-31
1752,BRIGHTON MUNICIPAL GAS SYSTEM,GT,ACTIVE,1752,BRIGHTON MUNICIPAL GAS SYSTEM,Current,1995-04-20,2025-01-31
1792,BROOKLYN MUNICIPAL GAS CO,GD,ACTIVE,1792,BROOKLYN MUNICIPAL GAS CO,Current,1995-05-24,2025-01-31
1800,KEYSPAN ENERGY DELIVERY - NY CITY,GD,ACTIVE,1800,KEYSPAN ENERGY DELIVERY - NY CITY,Current,1995-05-24,2025-01-31
1800,KEYSPAN ENERGY DELIVERY - NY CITY,GT,ACTIVE,1800,KEYSPAN ENERGY DELIVERY - NY CITY,Current,1995-05-24,2025-01-31
1808,BROOKSIDE GAS SYSTEM,GD,ACTIVE,1808,BROOKSIDE GAS SYSTEM,Current,1995-05-24,2025-01-31
1816,"BROOKSVILLE UTILITIES, TOWN OF",GD,ACTIVE,1816,"BROOKSVILLE UTILITIES, TOWN OF",Current,2016-12-19,2025-01-31
1840,BROWNSVILLE UTILITIES,GD,ACTIVE,1840,BROWNSVILLE UTILITIES,Current,1995-04-20,2025-01-31
1845,"BUCKEYE PARTNERS, LP",HL,ACTIVE,1845,Buckeye,Current,1987-06-04,2025-01-31
1848,"BUCKLEY GAS DEPT, CITY OF",GD,INACTIVE,1848,"BUCKLEY GAS DEPT, CITY OF",Current,1995-05-24,2025-01-31
1872,"BUFORD GAS SYSTEM, CITY OF",GD,ACTIVE,1872,"BUFORD GAS SYSTEM, CITY OF",Current,1995-04-20,2025-01-31
1888,BURBANK PUBLIC WORKS AUTHORITY,GD,ACTIVE,1888,BURBANK MUNICIPAL SYSTEM,Current,1995-04-20,2025-01-31
1912,BURLINGAME MUNICIPAL SYSTEM,GD,ACTIVE,1912,BURLINGAME MUNICIPAL SYSTEM,Current,1995-05-24,2025-01-31
1920,"BURLINGTON GAS SYSTEM , CITY OF",GD,ACTIVE,1920,"BURLINGTON GAS SYSTEM , CITY OF",Current,1995-04-20,2025-01-31
1922,BURNSVILLE GAS CO,GD,ACTIVE,1922,BURNSVILLE GAS CO,Current,1995-04-20,2025-01-31
1936,"BURRTON MUNICIPLE DISTRICT SYSTEM, CITY OF",GD,ACTIVE,1936,"BURRTON MUNICIPLE DISTRICT SYSTEM, CITY OF",Current,1987-06-04,2025-01-31
1944,BUSHNELL MUNICIPAL GAS UTILITY,GD,ACTIVE,1944,BUSHNELL MUNICIPAL GAS UTILITY,Current,1995-05-24,2025-01-31
1960,BUTTE PIPELINE CO,HL,INACTIVE,1248,Belle Fourche Pipeline Co.,Current,1987-06-04,2025-01-31
1976,"BYHALIA MUNICIPAL SYSTEM, TOWN OF",GD,ACTIVE,1976,"BYHALIA MUNICIPAL SYSTEM, TOWN OF",Current,1995-04-20,2025-01-31
1985,B & H GAS CO,GD,ACTIVE,1985,B & H GAS CO,Current,1995-05-24,2025-01-31
2001,CABOT OIL & GAS CORP,GT,INACTIVE,2001,Cabot OandG,Current,1995-04-20,2025-01-31
2012,"CAIRO GAS SYSTEMS, CITY OF",GD,ACTIVE,2012,"CAIRO GAS SYSTEMS, CITY OF",Current,1995-04-20,2025-01-31
2016,CAIRO PUBLIC UTILITIES SYSTEM,GD,ACTIVE,2016,CAIRO PUBLIC UTILITIES SYSTEM,Current,1995-05-24,2025-01-31
2020,CITY OF CALERA NATURAL GAS,GD,ACTIVE,2020,CITY OF CALERA NATURAL GAS,Current,1995-05-24,2025-01-31
2036,"CAMILLA GAS SYSTEM, CITY OF",GD,ACTIVE,2036,"CAMILLA GAS SYSTEM, CITY OF",Current,1995-05-24,2025-01-31
2042,CALLIDUS TECHNOLOGIES by HONEYWELL,GT,ACTIVE,2042,CALLIDUS TECHNOLOGIES by HONEYWELL,Current,1995-06-01,2025-01-31
2044,CAMP HILL UTILITY BOARD,GD,ACTIVE,2044,CAMP HILL UTILITY BOARD,Current,1987-06-04,2025-01-31
2047,CALEDONIA NATURAL GAS DISTRICT,GD,ACTIVE,2047,CALEDONIA NATURAL GAS DISTRICT,Current,1995-05-24,2025-01-31
2060,CANTON MUNICIPAL UTILITY,GD,ACTIVE,2060,CANTON MUNICIPAL UTILITY,Current,1987-06-04,2025-01-31
2066,CAPE COD GAS CO (DIV OF COLONIAL GAS CO),GD,INACTIVE,11713,National Grid,Current,1987-06-04,2025-01-31
2066,CAPE COD GAS CO (DIV OF COLONIAL GAS CO),GT,INACTIVE,11713,National Grid,Current,2014-08-11,2025-01-31
2088,"CARBON HILL GAS BOARD, CITY OF",GD,ACTIVE,2088,"CARBON HILL GAS BOARD, CITY OF",Current,1995-04-20,2025-01-31
2092,CARENCRO GAS SYSTEM,GD,ACTIVE,2092,CARENCRO GAS SYSTEM,Current,1987-06-04,2025-01-31
2096,"CARLISLE GAS SYSTEM, CITY OF",GD,ACTIVE,2096,"CARLISLE GAS SYSTEM, CITY OF",Current,1995-05-24,2025-01-31
2112,CARRIZO SPRINGS GAS DEPT,GD,ACTIVE,2112,CARRIZO SPRINGS GAS DEPT,Current,1995-04-20,2025-01-31
2116,"CARROLLTON GAS DISTRICT SYSTEM, CITY OF",GD,ACTIVE,2116,"CARROLLTON GAS DISTRICT SYSTEM, CITY OF",Current,1995-05-24,2025-01-31
2120,"CARTERSVILLE GAS DEPT, CITY OF",GD,ACTIVE,2120,"CARTERSVILLE GAS DEPT, CITY OF",Current,1995-04-20,2025-01-31
2124,CASCADE MUNICIPAL UTIL,GD,ACTIVE,2124,CASCADE MUNICIPAL UTIL,Current,1995-05-24,2025-01-31
2128,CASCADE NATURAL GAS CORP,GD,ACTIVE,2128,CASCADE NATURAL GAS CORP,Current,1995-05-24,2025-01-31
2128,CASCADE NATURAL GAS CORP,GT,ACTIVE,2128,CASCADE NATURAL GAS CORP,Current,1995-05-24,2025-01-31
2132,CASEY MUNICIPAL GAS SYSTEM,GD,ACTIVE,2132,CASEY MUNICIPAL GAS SYSTEM,Current,1995-04-20,2025-01-31
2136,CASHION MUNICIPAL GAS SYSTEM,GD,ACTIVE,2136,CASHION MUNICIPAL GAS SYSTEM,Current,1995-05-24,2025-01-31
2144,"CASSODAY GAS DEPT, CITY OF",GD,ACTIVE,2144,"CASSODAY GAS DEPT, CITY OF",Current,1995-05-24,2025-01-31
2152,CASTROVILLE UTILITY SYSTEM,GD,ACTIVE,2152,CASTROVILLE UTILITY SYSTEM,Current,1995-05-24,2025-01-31
2162,DOW PIPELINE LLC - CAYUSE,HL,ACTIVE,2162,DOW PIPELINE CO - CAYUSE,Current,1987-06-04,2025-01-31
2164,CEDAR FALLS MUNICIPAL UTILITY,GD,ACTIVE,2164,CEDAR FALLS MUNICIPAL UTILITY,Current,1995-05-24,2025-01-31
2170,CENEX PIPELINE LLC,HL,ACTIVE,9175,CHS Inc,Current,2022-08-15,2025-01-31
2170,CENEX PIPELINE LLC,HL,ACTIVE,32283,CHS Inc,Superseded,1987-06-04,2022-08-14
2172,CENTER MUNICIPAL GAS SYSTEM,GD,ACTIVE,2172,CENTER MUNICIPAL GAS SYSTEM,Current,1995-05-24,2025-01-31
2176,"CENTERVILLE, TOWN OF",GD,ACTIVE,2176,"CENTERVILLE, TOWN OF",Current,1995-04-20,2025-01-31
2180,CENTRAL CITY GAS SYSTEM DEPT,GD,ACTIVE,2180,CENTRAL CITY GAS SYSTEM DEPT,Current,1995-05-24,2025-01-31
2180,CENTRAL CITY GAS SYSTEM DEPT,GT,ACTIVE,2180,CENTRAL CITY GAS SYSTEM DEPT,Current,1995-05-24,2025-01-31
2188,CENTRAL FLORIDA GAS CORP,GD,ACTIVE,2309,Chesapeake Utilities,Current,2023-01-01,2025-01-31
2188,CENTRAL FLORIDA GAS CORP,GD,ACTIVE,5330,Chesapeake – Florida,Superseded,1995-04-20,2022-12-31
2188,CENTRAL FLORIDA GAS CORP,GT,ACTIVE,2309,Chesapeake Utilities,Current,2023-01-01,2025-01-31
2188,CENTRAL FLORIDA GAS CORP,GT,ACTIVE,2188,Chesapeake – Florida,Superseded,1995-04-20,2022-12-31
2190,CENTRAL FLORIDA PIPELINE CORP,HL,ACTIVE,18092,Kinder Morgan,Current,1995-04-21,2025-01-31
2196,CENTRAL HUDSON GAS & ELECTRIC CORP,GD,ACTIVE,2196,CENTRAL HUDSON GAS & ELECTRIC CORP,Current,1995-04-20,2025-01-31
2196,CENTRAL HUDSON GAS & ELECTRIC CORP,GT,ACTIVE,2196,CENTRAL HUDSON GAS & ELECTRIC CORP,Current,1995-04-20,2025-01-31
2227,"CENTURY, TOWN OF",GD,ACTIVE,2227,"CENTURY, TOWN OF",Current,1995-04-20,2025-01-31
2232,"CENTREVILLE MUNICIPAL GAS, TOWN OF",GD,ACTIVE,2232,"CENTREVILLE MUNICIPAL GAS, TOWN OF",Current,1995-04-20,2025-01-31
2236,CHAMBERSBURG GAS DEPT,GD,ACTIVE,2236,CHAMBERSBURG GAS DEPT,Current,1995-05-24,2025-01-31
2256,"CHANUTE, CITY OF",GD,ACTIVE,2256,"CHANUTE, CITY OF",Current,1995-05-24,2025-01-31
2256,"CHANUTE, CITY OF",GT,ACTIVE,2256,"CHANUTE, CITY OF",Current,1995-05-24,2025-01-31
2268,"CHARLOTTESVILLE, CITY OF",GD,ACTIVE,2268,"CHARLOTTESVILLE, CITY OF",Current,1995-05-24,2025-01-31
2272,CHARTIERS NATURAL GAS CO INC,GD,ACTIVE,2272,CHARTIERS NATURAL GAS CO INC,Current,1995-05-24,2025-01-31
2280,CHATHAM NATURAL GAS DIV,GD,ACTIVE,2280,CHATHAM NATURAL GAS DIV,Current,1995-06-06,2025-01-31
2288,CHATTANOOGA GAS CO,GD,ACTIVE,2288,CHATTANOOGA GAS,Current,1995-04-20,2025-01-31
2288,CHATTANOOGA GAS CO,GT,ACTIVE,2288,CHATTANOOGA GAS,Current,1995-04-20,2025-01-31
2289,"CHATTAHOOCHEE, CITY OF",GD,ACTIVE,2289,"CHATTAHOOCHEE, CITY OF",Current,1988-05-10,2025-01-31
2292,CHELSEA GAS AUTH,GD,ACTIVE,2292,CHELSEA GAS AUTH,Current,1995-04-20,2025-01-31
2297,CHENEY MUNICIPAL UTILITY,GD,ACTIVE,2297,CHENEY MUNICIPAL UTILITY,Current,1995-05-24,2025-01-31
2300,CHEROKEE WATERWORKS & GAS BOARD,GD,ACTIVE,2300,CHEROKEE WATERWORKS & GAS BOARD,Current,1995-05-24,2025-01-31
2304,CHILDERSBURG GAS BOARD,GD,ACTIVE,2304,CHILDERSBURG GAS BOARD,Current,1995-04-20,2025-01-31
2304,CHILDERSBURG GAS BOARD,GT,ACTIVE,2304,CHILDERSBURG GAS BOARD,Current,1995-04-20,2025-01-31
2308,"CHESTER, CITY OF",GD,ACTIVE,2308,"CHESTER, CITY OF",Current,1987-06-04,2025-01-31
2309,CHESAPEAKE UTILITIES CORPORATION,GD,ACTIVE,2309,Chesapeake Utilities,Current,1995-05-24,2025-01-31
2312,CHESTER COUNTY NATURAL GAS AUTH,GD,ACTIVE,2312,CHESTER COUNTY NATURAL GAS AUTH,Current,1995-04-20,2025-01-31
2316,"CHESTER GAS DEPT, CITY OF",GD,ACTIVE,2316,"CHESTER GAS DEPT, CITY OF",Current,1995-04-20,2025-01-31
2332,CHEYENNE LIGHT FUEL & POWER,GD,INACTIVE,2332,CHEYENNE LIGHT FUEL & POWER,Current,1995-05-24,2025-01-31
2332,CHEYENNE LIGHT FUEL & POWER,GT,INACTIVE,2332,CHEYENNE LIGHT FUEL & POWER,Current,1995-05-24,2025-01-31
2336,CHICKASAWHAY NATURAL GAS DIST,GD,ACTIVE,2336,CHICKASAWHAY NATURAL GAS DIST,Current,1995-04-20,2025-01-31
2339,CHEVRON PRODUCTS COMPANY - HAWAII,HL,INACTIVE,2339,CHEVRON PRODUCTS COMPANY - HAWAII,Current,1989-02-22,2025-01-31
2348,"CHIPLEY, CITY OF",GD,ACTIVE,2348,"CHIPLEY, CITY OF",Current,1995-04-20,2025-01-31
2352,"CHIRENO MUNICIPAL GAS, CITY OF",GD,ACTIVE,2352,"CHIRENO MUNICIPAL GAS, CITY OF",Current,1995-05-24,2025-01-31
2356,CHOUTEAU PUBLIC WORKS AUTH,GD,ACTIVE,2356,CHOUTEAU PUBLIC WORKS AUTH,Current,1995-04-20,2025-01-31
2360,CHRISNEY MUNICIPAL GAS CO,GD,ACTIVE,2360,CHRISNEY MUNICIPAL GAS CO,Current,1995-04-20,2025-01-31
2364,DUKE ENERGY OHIO,GD,ACTIVE,15518,PIEDMONT NATURAL GAS CO INC,Current,2019-09-13,2025-01-31
2364,DUKE ENERGY OHIO,GD,ACTIVE,2364,Duke Energy,Superseded,1995-04-20,2019-09-12
2364,DUKE ENERGY OHIO,GT,ACTIVE,15518,PIEDMONT NATURAL GAS CO INC,Current,2019-01-01,2025-01-31
2364,DUKE ENERGY OHIO,GT,ACTIVE,2364,Duke Energy,Superseded,1995-04-20,2018-12-31
2368,CIRCLE PINES UTILITY,GD,ACTIVE,2368,CIRCLE PINES UTILITY,Current,1995-04-20,2025-01-31
2371,"WESTERN REFINING SOUTHWEST, INC",HL,INACTIVE,2371,"WESTERN REFINING SOUTHWEST, INC",Current,1987-06-04,2025-01-31
2372,"CISNE GAS DEPT, VILLAGE OF",GD,ACTIVE,2372,"CISNE GAS DEPT, VILLAGE OF",Current,1995-04-20,2025-01-31
2382,CITATION OIL & GAS CORP,GT,ACTIVE,2382,CITATION OIL & GAS CORP,Current,1988-01-26,2025-01-31
2387,CITGO PIPELINE CO,HL,ACTIVE,2387,Citgo,Current,1995-05-03,2025-01-31
2392,CITIZENS GAS & COKE UTILITY,GD,ACTIVE,2392,CITIZENS GAS & COKE UTILITY,Current,1995-04-20,2025-01-31
2392,CITIZENS GAS & COKE UTILITY,GT,ACTIVE,2392,CITIZENS GAS & COKE UTILITY,Current,1995-04-20,2025-01-31
2392,CITIZENS GAS & COKE UTILITY,UNGS,ACTIVE,2392,CITIZENS GAS & COKE UTILITY,Current,2017-01-18,2025-01-31
2408,CITIZENS GAS FUEL CO,GD,ACTIVE,2408,CITIZENS GAS FUEL CO,Current,1995-05-24,2025-01-31
2408,CITIZENS GAS FUEL CO,GT,ACTIVE,2408,CITIZENS GAS FUEL CO,Current,1995-05-24,2025-01-31
2412,CITIZENS GAS UTIL DIST,GD,ACTIVE,2412,CITIZENS GAS UTIL DIST,Current,1995-04-20,2025-01-31
2412,CITIZENS GAS UTIL DIST,UNGS,ACTIVE,2412,CITIZENS GAS UTIL DIST,Current,2017-01-18,2025-01-31
2421,SOUTH ALABAMA UTILITIES,GD,ACTIVE,2421,"CITRONELLE GAS UTILITIES BOARD, TOWN OF",Current,1995-05-24,2025-01-31
2428,CITY GAS CO,GD,ACTIVE,2428,CITY GAS CO,Current,1995-06-06,2025-01-31
2432,FLORIDA CITY GAS,GD,ACTIVE,2309,Chesapeake Utilities,Current,2023-12-01,2025-01-31
2432,FLORIDA CITY GAS,GD,ACTIVE,2432,FLORIDA CITY GAS,Superseded,1987-06-04,2023-11-30
2432,FLORIDA CITY GAS,GT,ACTIVE,2309,Chesapeake Utilities,Current,2023-12-01,2025-01-31
2432,FLORIDA CITY GAS,GT,ACTIVE,2432,FLORIDA CITY GAS,Superseded,1987-06-04,2023-11-30
2452,"CLARENCE, CITY OF",GD,ACTIVE,2452,"CLARENCE, CITY OF",Current,1995-05-24,2025-01-31
2456,CLARKE - MOBILE COUNTIES GAS DIST,GD,ACTIVE,2456,CLARKE - MOBILE COUNTIES GAS DIST,Current,1995-05-24,2025-01-31
2456,CLARKE - MOBILE COUNTIES GAS DIST,GT,ACTIVE,2456,CLARKE - MOBILE COUNTIES GAS DIST,Current,1995-05-24,2025-01-31
2460,CLARKSVILLE GAS & WATER DEPT,GD,ACTIVE,2460,CLARKSVILLE GAS & WATER DEPT,Current,1995-05-24,2025-01-31
2464,"CLAXTON GAS DEPT, CITY OF",GD,ACTIVE,2464,"CLAXTON GAS DEPT, CITY OF",Current,1995-04-20,2025-01-31
2465,CLAIBORNE NATURAL GAS INC,GD,ACTIVE,2465,CLAIBORNE NATURAL GAS INC,Current,1995-05-03,2025-01-31
2468,VILLAGE OF CLAY CITY,GD,ACTIVE,2468,VILLAGE OF CLAY CITY,Current,1995-04-20,2025-01-31
2472,"CLAY NATURAL GAS SYSTEM, CITY OF",GD,ACTIVE,2472,"CLAY NATURAL GAS SYSTEM, CITY OF",Current,1995-04-20,2025-01-31
2476,CLAYTON GAS SYSTEM,GD,ACTIVE,2476,CLAYTON GAS SYSTEM,Current,1995-05-24,2025-01-31
2480,CLEARFIELD MUNICIPAL GAS SYSTEM,GD,ACTIVE,2480,CLEARFIELD MUNICIPAL GAS SYSTEM,Current,1995-05-24,2025-01-31
2480,CLEARFIELD MUNICIPAL GAS SYSTEM,GT,ACTIVE,2480,CLEARFIELD MUNICIPAL GAS SYSTEM,Current,1995-05-24,2025-01-31
2488,CLEARWATER GAS SYSTEM,GD,ACTIVE,2488,CLEARWATER GAS SYSTEM,Current,1995-04-20,2025-01-31
2492,CLEVELAND GAS DEPT,GD,ACTIVE,2492,CLEVELAND GAS DEPT,Current,1995-04-20,2025-01-31
2500,TOWN OF CLINTON,GD,ACTIVE,2500,"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA",Current,1995-04-20,2025-01-31
2508,"CLINTON GAS SYSTEM, CITY OF",GD,ACTIVE,648,New Commonwealth,Current,1995-04-20,2025-01-31
2512,CLINTON - NEWBERRY NATURAL GAS AUTH,GD,ACTIVE,2512,CLINTON - NEWBERRY NATURAL GAS AUTH,Current,1995-04-20,2025-01-31
2512,CLINTON - NEWBERRY NATURAL GAS AUTH,GT,ACTIVE,2512,CLINTON - NEWBERRY NATURAL GAS AUTH,Current,1995-04-20,2025-01-31
2524,"COALINGA, CITY OF",GD,ACTIVE,2524,"COALINGA, CITY OF",Current,1995-04-20,2025-01-31
2532,COBDEN MUNICIPAL GAS SYSTEM,GD,ACTIVE,2532,COBDEN MUNICIPAL GAS SYSTEM,Current,1995-04-20,2025-01-31
2536,"COCHRAN GAS SYSTEM, CITY OF",GD,ACTIVE,2536,"COCHRAN GAS SYSTEM, CITY OF",Current,1995-05-24,2025-01-31
2537,"BLACK HILLS NORTHWEST WYOMING GAS UTILITY COMPANY, LLC",GD,INACTIVE,2537,ENERGY WEST WYOMING,Current,1995-04-20,2025-01-31
2537,"BLACK HILLS NORTHWEST WYOMING GAS UTILITY COMPANY, LLC",GT,INACTIVE,2537,ENERGY WEST WYOMING,Current,1995-04-20,2025-01-31
2548,"COLFAX GAS DEPT, TOWN OF",GD,ACTIVE,2548,"COLFAX GAS DEPT, TOWN OF",Current,1995-06-06,2025-01-31
2552,COLONIAL PIPELINE CO,HL,ACTIVE,2552,COLONIAL PIPELINE CO,Current,1987-06-04,2025-01-31
2556,COLLINWOOD GAS DEPT,GD,ACTIVE,2556,COLLINWOOD GAS DEPT,Current,1995-04-20,2025-01-31
2564,COLORADO INTERSTATE GAS CO,GT,ACTIVE,2564,Kinder Morgan,Current,1995-05-03,2025-01-31
2564,COLORADO INTERSTATE GAS CO,HL,ACTIVE,18092,Kinder Morgan,Current,2014-09-10,2025-01-31
2564,COLORADO INTERSTATE GAS CO,HL,ACTIVE,2564,Kinder Morgan,Superseded,1995-05-03,2014-09-09
2564,COLORADO INTERSTATE GAS CO,UNGS,ACTIVE,2564,Kinder Morgan,Current,2017-01-18,2025-01-31
2568,"COLORADO SPRINGS, CITY OF",GD,ACTIVE,2568,"COLORADO SPRINGS, CITY OF",Current,1995-05-24,2025-01-31
2572,"COLQUITT GAS SYSTEM, CITY OF",GD,ACTIVE,2572,"COLQUITT GAS SYSTEM, CITY OF",Current,1995-05-24,2025-01-31
2585,COLUMBIA GAS OF KENTUCKY INC,GD,ACTIVE,2585,COLUMBIA GAS OF KENTUCKY INC,Current,1995-05-24,2025-01-31
2585,COLUMBIA GAS OF KENTUCKY INC,GT,ACTIVE,2585,COLUMBIA GAS OF KENTUCKY INC,Current,1995-05-24,2025-01-31
2588,COLUMBIA GAS OF MARYLAND INC,GD,ACTIVE,2588,COLUMBIA GAS OF MARYLAND INC,Current,1995-05-24,2025-01-31
2588,COLUMBIA GAS OF MARYLAND INC,GT,ACTIVE,2588,COLUMBIA GAS OF MARYLAND INC,Current,1995-05-24,2025-01-31
2596,COLUMBIA GAS OF OHIO INC,GD,ACTIVE,2596,COLUMBIA GAS OF OHIO INC,Current,1995-05-24,2025-01-31
2596,COLUMBIA GAS OF OHIO INC,GT,ACTIVE,2596,COLUMBIA GAS OF OHIO INC,Current,1995-05-24,2025-01-31
2600,COLUMBIA GAS OF PENNSYLVANIA,GD,ACTIVE,2600,COLUMBIA GAS OF PENNSYLVANIA,Current,1995-05-24,2025-01-31
2600,COLUMBIA GAS OF PENNSYLVANIA,GT,ACTIVE,2600,COLUMBIA GAS OF PENNSYLVANIA,Current,1995-05-24,2025-01-31
2600,COLUMBIA GAS OF PENNSYLVANIA,UNGS,ACTIVE,2600,COLUMBIA GAS OF PENNSYLVANIA,Current,2017-01-18,2025-01-31
2604,COLUMBIA GAS OF VIRGINIA INC,GD,ACTIVE,2604,COLUMBIA GAS OF VIRGINIA INC,Current,1987-06-04,2025-01-31
2604,COLUMBIA GAS OF VIRGINIA INC,GT,ACTIVE,2604,COLUMBIA GAS OF VIRGINIA INC,Current,1987-06-04,2025-01-31
2616,"COLUMBIA GAS TRANSMISSION, LLC",GD,ACTIVE,405,TransCanada,Current,2018-01-01,2025-01-31
2616,"COLUMBIA GAS TRANSMISSION, LLC",GD,ACTIVE,2616,NiSource,Superseded,2011-01-01,2017-12-31
2616,"COLUMBIA GAS TRANSMISSION, LLC",GT,ACTIVE,405,TransCanada,Current,2018-01-01,2025-01-31
2616,"COLUMBIA GAS TRANSMISSION, LLC",GT,ACTIVE,2616,NiSource,Superseded,1995-05-03,2017-12-31
2616,"COLUMBIA GAS TRANSMISSION, LLC",UNGS,ACTIVE,2616,NiSource,Current,2017-01-18,2025-01-31
2616,"COLUMBIA GAS TRANSMISSION, LLC",UNGS,ACTIVE,405,TransCanada,Current,2018-01-01,2025-01-31
2620,"COLUMBIA GULF TRANSMISSION, LLC",GT,ACTIVE,405,TransCanada,Current,2018-01-01,2025-01-31
2620,"COLUMBIA GULF TRANSMISSION, LLC",GT,ACTIVE,2616,NiSource,Superseded,1995-05-03,2017-12-31
2622,"COLUMBIA, TOWN OF",GD,ACTIVE,2622,"COLUMBIA, TOWN OF",Current,1987-06-04,2025-01-31
2624,COLUMBIA UTILITIES COMMISSION,GD,ACTIVE,2624,COLUMBIA UTILITIES COMMISSION,Current,1995-05-24,2025-01-31
2632,"COLUMBUS, CITY OF",GD,ACTIVE,2632,"COLUMBUS, CITY OF",Current,1995-04-20,2025-01-31
2644,"COMMERCE GAS SYSTEM, CITY OF",GD,ACTIVE,2644,"COMMERCE GAS SYSTEM, CITY OF",Current,1995-04-20,2025-01-31
2651,GREER COMMISSION OF PUBLIC WORKS,GT,ACTIVE,2651,GREER COMMISSION OF PUBLIC WORKS,Current,1995-04-20,2025-01-31
2652,NSTAR GAS COMPANY,GD,ACTIVE,2652,NSTAR GAS COMPANY,Current,1995-05-24,2025-01-31
2652,NSTAR GAS COMPANY,GT,ACTIVE,2652,NSTAR GAS COMPANY,Current,1995-05-24,2025-01-31
2672,"APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY, BLUEFIELD DIVISION",GD,INACTIVE,2672,"APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY, BLUEFIELD DIVISION",Current,1995-04-20,2025-01-31
2676,COMMUNITY NATURAL GAS INC,GD,ACTIVE,2676,COMMUNITY NATURAL GAS INC,Current,1995-04-20,2025-01-31
2682,"COMO MUNICIPAL GAS, TOWN OF",GD,INACTIVE,2682,"COMO MUNICIPAL GAS, TOWN OF",Current,1987-06-04,2025-01-31
2688,SOUTH ALABAMA GAS DISTRICT,GD,ACTIVE,2688,SOUTH ALABAMA GAS DISTRICT,Current,1987-06-04,2025-01-31
2688,SOUTH ALABAMA GAS DISTRICT,GT,ACTIVE,2688,SOUTH ALABAMA GAS DISTRICT,Current,1987-06-04,2025-01-31
2700,CONNECTICUT NATURAL GAS CORP,GD,ACTIVE,2700,CONNECTICUT NATURAL GAS CORP,Current,1995-04-20,2025-01-31
2704,CONSOLIDATED EDISON CO OF NEW YORK,GD,ACTIVE,2704,CONSOLIDATED EDISON CO OF NEW YORK,Current,1995-05-24,2025-01-31
2704,CONSOLIDATED EDISON CO OF NEW YORK,GT,ACTIVE,2704,CONSOLIDATED EDISON CO OF NEW YORK,Current,1995-05-24,2025-01-31
2712,CONSOLIDATED GAS UTILITY DISTRICTS OF GRANT PARISH,GD,ACTIVE,2712,CONSOLIDATED GAS UTILITY DISTRICTS OF GRANT PARISH,Current,1987-06-04,2025-01-31
2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",GT,ACTIVE,31846,CAROLINA GAS TRANSMISSION,Current,2023-11-15,2025-01-31
2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",GT,ACTIVE,2714,"DOMINION TRANSMISSION, INC",Superseded,1995-05-03,2023-11-14
2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",HL,ACTIVE,2714,"DOMINION TRANSMISSION, INC",Current,1995-05-03,2025-01-31
2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",UNGS,ACTIVE,2714,"DOMINION TRANSMISSION, INC",Current,2017-01-18,2025-01-31
2728,CONSUMERS GAS CO,GD,ACTIVE,2728,Consumers,Current,1995-05-24,2025-01-31
2730,CHEVRON PRODUCTS COMPANY,HL,ACTIVE,2730,CHEVRON PRODUCTS COMPANY,Current,1987-06-04,2025-01-31
2731,CHEVRON PIPE LINE CO,GT,ACTIVE,2731,Chevron,Current,1995-04-21,2025-01-31
